price,sqft_price,super_area_sqft,bhk,bathroom,balcony,covered_parking,open_parking,total_parking,facility_score,floor_number,total_floors,property_id,city_id,location_id,property_type_id,transaction_id,furnishing_id,overlooking_id,ownership_id,facing_id,floor_category_id
43800000.0,17520.0,2500.0,4,4.0,3.0,0,0,0,0,4.0,10.0,1604,0,2077,0,0,2,4,1,0,2
31900000.0,14516.0,2349.3333333333335,4,4.0,2.0,0,0,0,0,4.0,10.0,1605,0,837,0,0,2,4,1,0,2
102000000.0,15291.0,6677.0,3,3.0,3.0,0,0,0,0,4.0,10.0,1606,0,374,0,0,2,4,1,0,2
25099999.999999996,13245.0,1609.3333333333333,3,3.0,2.0,0,0,0,0,4.0,10.0,1607,0,2572,0,0,2,4,1,0,2
47600000.0,10818.0,4400.0,4,4.0,2.0,0,1,1,0,4.0,10.0,1608,0,373,4,0,2,4,1,0,2
17900000.0,10660.0,1687.0,3,3.0,1.0,0,0,0,0,4.0,10.0,1609,0,2077,0,0,2,4,1,0,2
146000000.0,22531.0,6480.0,4,4.0,2.0,0,0,0,0,4.0,10.0,1610,0,909,0,0,2,4,1,0,2
22500000.0,11650.0,1936.0,3,3.0,2.0,0,0,0,0,4.0,10.0,1611,0,2077,0,0,2,4,1,0,2
45000000.0,18000.0,2500.0,4,4.0,4.0,0,0,0,0,4.0,10.0,1612,0,2589,0,0,2,4,1,0,2
21500000.0,10680.0,1689.3333333333333,3,3.0,4.0,0,0,0,0,4.0,10.0,1613,0,746,0,0,2,4,1,0,2
25400000.0,12764.0,1990.0,3,3.0,3.0,0,0,0,0,4.0,10.0,1614,0,373,0,0,2,4,1,0,2
19300000.0,12094.0,1600.0,3,2.0,2.0,0,0,0,0,4.0,10.0,1615,0,2589,0,0,2,4,1,0,2
119500000.0,19922.0,6000.0,4,4.0,4.0,0,1,1,0,4.0,10.0,1616,0,2572,4,0,2,4,1,0,2
30400000.0,13555.0,2244.0,4,3.0,1.0,0,0,0,0,4.0,10.0,1617,0,508,0,0,2,4,1,0,2
14600000.0,8533.0,1711.0,3,3.0,3.0,0,0,0,0,4.0,10.0,1618,0,1175,0,0,2,4,1,0,2
9630000.0,8269.0,1164.0,2,2.0,1.0,0,0,0,0,4.0,10.0,1619,0,2052,0,0,2,4,1,0,2
24300000.0,15000.0,1620.0,3,3.0,3.0,0,0,0,0,4.0,10.0,1620,0,2589,0,0,2,4,1,0,2
16200000.000000002,10214.0,1595.0,3,3.0,2.0,0,0,0,0,4.0,10.0,1621,0,2077,0,0,2,4,1,0,2
46400000.0,11331.0,4095.0,4,3.0,2.0,0,0,0,0,4.0,10.0,1622,0,232,0,0,2,4,1,0,2
32300000.0,14050.0,2299.0,4,4.0,4.0,0,0,0,0,4.0,10.0,1623,0,2572,0,0,2,4,1,0,2
49700000.0,14787.0,3363.0,4,4.0,2.0,0,1,1,0,4.0,10.0,1624,0,373,4,0,2,4,1,0,2
26900000.0,10228.0,2168.0,3,3.0,1.0,0,1,1,0,4.0,10.0,1625,0,209,1,0,2,4,1,0,2
13000000.0,7751.0,1685.0,3,3.0,2.0,0,0,0,0,4.0,10.0,1626,0,2077,0,0,2,4,1,0,2
10600000.0,6786.0,1562.0,3,3.0,1.0,0,0,0,0,4.0,10.0,1627,0,1093,0,0,2,4,1,0,2
14800000.0,12500.0,1185.0,2,2.0,2.0,0,0,0,0,4.0,10.0,1628,0,297,0,0,2,4,1,0,2
31800000.0,10396.0,3068.0,3,3.0,3.0,0,1,1,0,4.0,10.0,1629,0,1035,4,0,2,4,1,0,2
41900000.00000001,17035.0,2460.0,3,3.0,2.0,0,0,0,0,4.0,10.0,1630,0,2589,0,0,2,4,1,0,2
29800000.0,12420.0,2057.3333333333335,4,4.0,4.0,0,0,0,0,4.0,10.0,1631,0,2572,0,0,2,4,1,0,2
49700000.0,14787.0,3363.0,4,4.0,2.0,0,1,1,0,4.0,10.0,1632,0,373,4,0,2,4,1,0,2
43600000.0,11784.0,3700.0,5,5.0,4.0,0,1,1,0,4.0,10.0,1633,0,1035,4,0,2,4,1,0,2
31000000.0,9863.0,3143.0,4,4.0,2.0,0,1,1,0,4.0,10.0,1634,0,834,4,0,2,4,1,0,2
51500000.0,14770.0,3490.0,4,4.0,3.0,0,1,1,0,4.0,10.0,1635,0,2244,4,0,2,4,1,0,2
80000000.0,24783.0,3228.0,4,4.0,4.0,0,0,0,0,4.0,10.0,1636,0,928,0,0,2,4,1,0,2
19800000.0,11123.0,1782.0,3,4.0,2.0,0,0,0,0,4.0,10.0,1637,0,716,0,0,2,4,1,0,2
28900000.0,16443.0,1759.0,4,4.0,4.0,0,0,0,0,4.0,10.0,1638,0,2077,0,0,2,4,1,0,2
22599999.999999996,9483.0,2385.0,4,3.0,3.0,0,0,0,0,4.0,10.0,1639,0,746,0,0,2,4,1,0,2
22300000.0,11366.0,1962.0,3,3.0,2.0,0,0,0,0,4.0,10.0,1640,0,232,0,0,2,4,1,0,2
19300000.0,10054.0,1925.0,3,4.0,4.0,0,0,0,0,4.0,10.0,1641,0,795,0,0,2,4,1,0,2
57699999.99999999,13115.0,4400.0,4,4.0,4.0,0,1,1,0,4.0,10.0,1642,0,508,4,0,2,4,1,0,2
19900000.0,10798.0,1843.0,4,4.0,2.0,0,0,0,0,4.0,10.0,1643,0,2077,0,0,2,4,1,0,2
45700000.0,19048.0,2400.0,3,3.0,2.0,0,1,1,0,4.0,10.0,1644,0,1861,4,0,2,4,1,0,2
13200000.0,7807.0,1694.0,3,3.0,2.0,0,0,0,0,4.0,10.0,1645,0,1726,0,0,2,4,1,0,2
26000000.0,13000.0,2000.0,4,4.0,2.0,0,0,0,0,4.0,10.0,1646,0,2589,0,0,2,4,1,0,2
22799999.999999996,15793.0,1444.0,3,2.0,1.0,0,0,0,0,4.0,10.0,1647,0,2355,0,0,2,4,1,0,2
25800000.0,9645.0,2675.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1648,0,2077,0,0,2,4,1,0,2
16399999.999999998,8399.0,1960.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1649,0,2079,0,0,2,4,1,0,2
44300000.0,17288.0,2567.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1650,0,2274,0,0,2,4,1,0,2
13300000.0,12164.0,898.6666666666666,2,2.0,2.0,0,0,0,0,4.0,10.0,1651,0,2354,0,0,2,4,1,0,2
24400000.0,12966.0,1888.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1652,0,2355,0,0,2,4,1,1,2
14200000.0,8644.0,1652.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1653,0,2077,0,0,2,4,1,0,2
27700000.0,8420.0,3295.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1654,0,834,4,0,2,4,1,0,2
14500000.0,8649.0,1687.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1655,0,1726,0,0,2,4,1,0,2
15400000.0,9987.0,1418.6666666666667,2,2.0,2.0,1,0,1,0,4.0,10.0,1656,0,2077,0,0,2,4,1,0,2
13300000.0,9100.0,1384.0,3,3.0,2.0,1,0,1,1,4.0,10.0,1657,0,595,0,0,2,4,1,0,2
36400000.0,14219.0,2561.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1658,0,2077,0,0,2,4,1,0,2
22599999.999999996,11650.0,1945.0,3,3.0,2.0,0,0,0,0,4.0,10.0,1659,0,2077,0,0,2,4,1,0,2
7790000.000000001,7000.0,1113.0,2,2.0,2.0,1,0,1,0,4.0,10.0,1660,0,2244,0,0,2,4,1,0,2
29700000.000000004,14940.0,1988.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1661,0,789,0,0,2,4,1,0,2
19600000.0,10740.0,1825.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1662,0,2572,0,0,2,4,1,0,2
113900000.0,16032.0,7110.0,8,10.0,2.0,1,0,1,0,4.0,10.0,1663,0,1164,0,0,2,4,1,0,2
13000000.0,8690.0,1496.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1664,0,2077,0,0,1,4,1,0,2
10500000.0,6988.0,1511.0,3,2.0,2.0,1,0,1,0,4.0,10.0,1665,0,2078,0,0,2,4,1,0,2
24100000.0,13513.0,1789.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1666,0,1957,0,0,2,4,1,0,2
37500000.0,13000.0,2889.0,4,5.0,2.0,1,0,1,0,4.0,10.0,1667,0,2077,0,0,2,4,1,0,2
11299999.999999998,7234.0,1562.0,3,3.0,2.0,1,0,1,1,4.0,10.0,1668,0,2078,0,0,2,4,1,0,2
18100000.0,8724.0,2084.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1669,0,2077,0,0,2,4,1,0,2
24800000.0,12619.0,1971.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1670,0,1677,0,0,2,4,1,0,2
23600000.0,13587.0,1737.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1671,0,2077,0,0,2,4,1,0,2
14200000.0,7032.0,2030.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1672,0,2078,0,0,2,4,1,0,2
29900000.000000004,9329.0,3205.0,4,3.0,2.0,0,0,0,0,4.0,10.0,1673,0,834,4,0,2,4,1,0,2
12600000.0,11340.0,1114.0,2,2.0,2.0,1,0,1,0,4.0,10.0,1674,0,2354,0,0,2,4,1,0,2
15500000.0,12224.0,1268.0,2,2.0,2.0,1,0,1,0,4.0,10.0,1675,0,2572,0,0,2,4,1,0,2
18700000.0,11471.0,1634.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1676,0,2355,0,0,2,4,1,1,2
27400000.000000004,11579.0,2371.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1677,0,2572,0,0,2,4,1,0,2
7600000.0,12160.0,625.0,1,1.0,2.0,1,0,1,0,4.0,10.0,1678,0,831,0,0,2,4,1,0,2
14600000.0,11052.0,1321.0,2,2.0,2.0,0,0,0,0,4.0,10.0,1679,0,2279,0,0,2,4,1,0,2
15700000.0,9675.0,1625.0,3,3.0,4.0,1,0,1,0,4.0,10.0,1680,0,831,0,0,2,4,1,0,2
20800000.0,7790.0,2670.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1681,0,2589,0,0,2,4,1,0,2
12300000.0,10799.0,1139.0,2,2.0,2.0,1,0,1,0,4.0,10.0,1682,0,2355,0,0,1,4,1,2,2
17700000.0,12999.0,1365.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1683,0,2589,0,0,2,4,1,0,2
10500000.0,9678.0,1090.0,3,2.0,2.0,0,0,0,1,4.0,10.0,1684,0,408,0,0,2,4,1,0,2
31500000.0,9000.0,3500.0,5,5.0,2.0,1,0,1,0,4.0,10.0,1685,0,938,4,0,2,4,1,0,2
55000000.0,23514.0,2339.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1686,0,928,0,0,2,4,1,0,2
20299999.999999996,10741.0,1890.0,3,3.0,2.0,0,0,0,0,4.0,10.0,1687,0,2077,0,0,2,4,1,0,2
15800000.0,12500.0,1270.0,2,2.0,2.0,0,0,0,0,4.0,10.0,1688,0,292,0,0,2,4,1,0,2
8370000.0,5251.0,1593.0,3,3.0,2.0,0,0,0,0,4.0,10.0,1689,0,2077,0,0,2,4,1,0,2
37800000.0,15856.0,2798.6666666666665,3,3.0,2.0,0,0,0,0,14.0,30.0,1690,0,329,0,0,2,4,1,7,2
37800000.0,11289.0,3356.0,5,4.0,2.0,1,0,1,0,4.0,10.0,1691,0,2466,4,0,2,4,1,0,2
9580000.0,6847.0,1399.0,3,3.0,2.0,0,0,0,0,4.0,10.0,1692,0,408,0,0,2,4,1,0,2
7350000.0,7105.0,1035.0,2,2.0,2.0,1,0,1,0,4.0,10.0,1693,0,2077,0,0,2,4,1,0,2
47900000.0,22279.0,2150.0,4,4.0,2.0,0,0,0,0,4.0,10.0,1694,0,831,0,0,2,4,1,0,2
35600000.0,10379.0,3430.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1695,0,1159,0,0,2,4,1,0,2
10400000.0,8750.0,1195.0,2,2.0,2.0,1,0,1,0,4.0,10.0,1696,0,2419,0,0,2,4,1,0,2
20600000.0,12232.0,1685.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1697,0,2354,0,0,2,4,1,1,2
13300000.0,7950.0,1685.0,3,2.0,2.0,0,1,1,0,4.0,10.0,1698,0,746,0,0,2,4,1,0,2
28900000.0,15001.0,1931.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1699,0,2594,0,0,2,4,1,0,2
22000000.0,11000.0,2005.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1700,0,1677,0,0,2,4,1,0,2
23400000.0,9450.0,2485.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1701,0,746,0,0,2,4,1,0,2
31800000.0,12184.0,2610.0,4,4.0,2.0,1,0,1,1,4.0,10.0,1702,0,2077,0,0,2,4,1,0,2
28400000.0,11130.0,2555.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1703,0,746,0,0,2,4,1,0,2
46700000.0,16069.0,3837.3333333333335,3,2.0,2.0,1,0,1,0,1.0,5.0,1704,0,904,0,0,2,5,1,0,1
23000000.0,16850.0,1273.3333333333333,2,2.0,1.0,1,0,1,0,15.0,30.0,1705,0,329,0,2,0,3,1,0,2
15100000.0,6333.0,2390.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1706,0,2079,0,0,2,4,1,0,2
37000000.0,15618.0,2038.6666666666667,4,4.0,2.0,2,0,2,0,5.0,23.0,1707,0,2572,0,0,2,3,1,0,1
16900000.0,8743.0,1933.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1708,0,2077,0,0,2,4,1,0,2
18000000.0,12632.0,1600.0,2,2.0,2.0,1,0,1,0,6.0,9.0,1709,0,267,0,2,1,0,1,0,2
12600000.0,7445.0,1700.0,3,3.0,2.0,0,0,0,0,4.0,10.0,1710,0,2077,0,0,2,4,1,0,2
11399999.999999998,6694.0,1708.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1711,0,827,0,0,2,4,1,1,2
8970000.0,6300.0,1424.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1712,0,2589,0,0,2,4,1,0,2
11700000.0,11038.0,1060.0,2,2.0,2.0,1,0,1,0,4.0,10.0,1713,0,2017,0,0,2,4,1,0,2
9950000.0,6012.0,1655.0,3,2.0,2.0,1,0,1,0,4.0,10.0,1714,0,1035,1,0,2,4,1,4,2
32300000.0,11999.0,2700.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1715,0,267,0,0,2,4,1,0,2
11299999.999999998,7499.0,1510.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1716,0,2466,0,0,2,4,1,0,2
13600000.000000002,7150.0,1916.0,3,3.0,2.0,1,0,1,0,4.0,10.0,1717,0,1159,0,0,2,4,1,0,2
30200000.0,9510.0,3186.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1718,0,595,4,0,2,4,1,1,2
24000000.0,10157.0,2363.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1719,0,1726,0,0,2,4,1,0,2
18300000.0,11217.0,1634.0,3,3.0,2.0,0,0,0,0,4.0,10.0,1720,0,2572,0,0,2,4,1,0,2
9900000.0,7884.0,1256.0,2,2.0,2.0,1,0,1,0,4.0,10.0,1721,0,2466,0,0,2,4,1,0,2
75000000.0,17900.0,4190.0,4,6.0,5.0,0,0,0,0,18.0,18.0,1722,0,2572,0,2,1,3,1,7,0
23000000.0,13897.0,1655.0,3,3.0,2.0,0,0,0,0,5.0,30.0,1723,0,2572,0,2,1,0,1,0,1
17500000.0,10000.0,2333.3333333333335,3,3.0,3.0,123,0,123,1,11.0,14.0,1724,0,1035,0,2,2,3,1,7,0
6550000.0,5460.0,1333.3333333333333,2,2.0,2.0,1,0,1,0,3.0,5.0,1725,0,2352,0,0,1,3,1,0,2
13000000.0,12287.0,834.6666666666666,2,2.0,2.0,1,0,1,0,2.0,23.0,1726,0,2354,0,2,2,0,1,0,1
31100000.0,13528.0,2299.0,4,4.0,2.0,1,0,1,0,4.0,10.0,1727,0,2572,0,0,2,4,1,0,2
15000000.0,12788.0,1173.0,2,2.0,1.0,0,0,0,0,14.0,20.0,1728,0,746,0,2,2,4,1,0,2
27900000.0,10731.0,3466.6666666666665,4,4.0,2.0,2,0,2,1,4.0,10.0,1729,0,437,4,0,2,1,1,1,2
34800000.0,12548.076923076922,2773.3333333333335,3,4.0,2.0,1,0,1,0,2.0,8.0,1730,0,840,0,2,2,1,1,0,1
25000000.0,10638.0,2533.3333333333335,3,3.0,2.0,1,0,1,0,7.0,10.0,1731,0,793,0,2,1,5,1,1,2
11000000.0,10945.0,854.6666666666666,2,2.0,1.0,1,0,1,0,12.0,12.0,1732,0,1780,0,2,2,2,1,0,0
42000000.0,13125.0,3200.0,4,4.0,3.0,3,0,3,0,21.0,24.0,1733,0,2572,0,2,2,7,1,0,0
84000000.0,20000.0,5600.0,4,3.0,3.0,3,0,3,0,14.0,25.0,1734,0,761,0,0,2,0,1,0,2
16700000.0,10936.0,1396.0,3,3.0,2.0,1,0,1,0,2.0,15.0,1735,0,1132,0,2,1,0,1,0,1
36500000.0,13519.0,2800.0,4,6.0,3.0,1,0,1,0,11.0,29.0,1736,0,268,0,0,2,2,1,0,2
65000000.0,24173.0,2689.0,4,4.0,2.0,0,0,0,0,8.0,32.0,1737,0,1035,0,2,1,0,1,1,1
260000000.0,36843.0,7057.0,4,5.0,4.0,0,0,0,0,2.0,7.0,1738,0,1916,0,2,1,8,1,2,1
72500000.0,18614.0,3895.0,4,5.0,2.0,0,0,0,0,4.0,17.0,1739,0,788,0,2,1,0,1,0,1
9670000.0,7200.0,1343.0,3,2.0,3.0,0,0,0,0,4.0,10.0,1740,0,983,0,0,2,4,1,0,2
32500000.0,14100.0,2433.3333333333335,3,3.0,2.0,2,0,2,0,15.0,36.0,1741,0,793,0,2,1,1,1,1,2
91500000.0,18696.0,5733.333333333333,4,4.0,2.0,2,0,2,0,18.0,21.0,1742,0,1034,0,2,0,3,1,1,0
80000000.0,19512.0,3826.6666666666665,3,3.0,2.0,1,0,1,0,20.0,31.0,1743,0,2572,0,2,1,4,1,7,2
24200000.0,12150.0,1998.0,3,3.0,2.0,1,0,1,0,11.0,25.0,1744,0,438,0,0,2,0,1,0,2
34300000.0,12600.0,2730.0,4,5.0,3.0,2,0,2,0,4.0,17.0,1745,0,2572,0,0,2,3,1,0,1
12000000.0,14101.0,713.3333333333334,2,2.0,1.0,0,0,0,0,8.0,30.0,1746,0,2572,0,2,2,2,1,0,1
37200000.0,18289.0,1866.6666666666667,3,3.0,2.0,1,0,1,0,25.0,30.0,1747,0,4,0,2,1,0,1,0,0
37000000.0,15096.0,2106.6666666666665,4,5.0,2.0,2,0,2,2,3.0,27.0,1748,0,1474,0,2,2,3,1,2,1
17200000.0,8000.0,2733.3333333333335,3,3.0,1.0,1,0,1,0,5.0,8.0,1749,0,2590,0,0,2,0,1,0,2
11000000.0,7800.0,1466.6666666666667,2,2.0,1.0,2,0,2,0,2.0,4.0,1750,0,131,0,0,2,4,1,0,2
17900000.0,14867.0,1466.6666666666667,2,2.0,1.0,1,0,1,0,3.0,31.0,1751,0,52,0,0,2,3,1,0,1
13300000.0,12025.0,1106.0,3,3.0,2.0,1,0,1,0,7.0,11.0,1752,0,2330,0,0,2,3,1,1,2
13600000.000000002,10370.0,1321.0,3,2.0,2.0,1,0,1,0,10.0,13.0,1753,0,462,0,0,2,5,1,0,0
9060000.0,5500.0,1647.0,3,3.0,2.0,1,0,1,0,3.0,4.0,1754,0,2589,0,0,2,3,1,2,0
10900000.0,8862.0,1276.0,2,2.0,1.0,1,0,1,0,3.0,5.0,1755,0,228,0,0,2,0,1,0,2
20099999.999999996,12999.0,1551.0,3,3.0,2.0,0,1,1,0,4.0,7.0,1756,0,782,0,0,2,3,1,0,2
14000000.0,8000.0,1758.0,3,2.0,3.0,2,0,2,0,3.0,9.0,1757,0,2441,0,0,2,3,1,0,2
10300000.0,8374.0,1230.0,2,2.0,1.0,1,0,1,0,2.0,5.0,1758,0,1159,0,0,2,3,1,2,2
23500000.0,9055.0,2876.0,4,4.0,2.0,1,0,1,0,3.0,10.0,1759,0,42,0,0,2,2,1,0,1
36000000.0,16071.0,1792.0,4,3.0,2.0,1,0,1,0,11.0,32.0,1760,0,2572,0,2,2,0,1,2,2
37500000.0,16884.0,1890.6666666666667,4,4.0,2.0,0,0,0,0,11.0,18.0,1761,0,2572,0,0,2,7,1,0,2
14500000.0,9718.0,1036.0,2,2.0,1.0,1,0,1,0,18.0,22.0,1762,0,373,0,2,1,3,1,0,0
19000000.0,12179.0,2080.0,3,3.0,2.0,1,0,1,0,2.0,4.0,1763,0,628,0,2,1,5,1,0,2
31800000.0,14871.0,2001.3333333333333,3,3.0,1.0,1,0,1,0,5.0,14.0,1764,0,1365,0,0,2,6,1,1,2
20900000.0,12000.0,1749.0,3,3.0,3.0,1,0,1,1,15.0,18.0,1765,0,1464,0,0,2,3,1,0,0
13200000.0,8820.0,1305.3333333333333,3,3.0,1.0,1,0,1,0,10.0,13.0,1766,0,2330,0,0,2,2,1,0,0
59800000.00000001,18121.0,3200.0,4,5.0,3.0,2,0,2,0,4.0,10.0,1767,0,553,4,0,2,2,1,7,2
55000000.0,25346.0,2800.0,4,4.0,3.0,2,0,2,5,12.0,18.0,1768,0,1857,0,2,1,1,1,6,2
15200000.0,13500.0,1200.0,2,2.0,2.0,1,0,1,0,3.0,23.0,1769,0,716,0,0,2,3,1,0,1
38000000.0,13333.0,3866.6666666666665,4,4.0,4.0,1,0,1,0,8.0,19.0,1770,0,370,0,2,1,3,0,0,2
19500000.0,7000.0,3422.6666666666665,4,3.0,3.0,1,0,1,0,2.0,5.0,1771,0,2449,0,0,2,3,1,0,2
13000000.0,11000.0,1183.0,2,2.0,1.0,1,0,1,0,3.0,12.0,1772,0,2590,0,0,2,3,1,1,1
18300000.0,12628.0,1457.0,3,3.0,2.0,1,0,1,0,5.0,16.0,1773,0,1159,0,0,2,1,1,0,2
34800000.0,8700.0,4800.0,4,3.0,4.0,1,0,1,0,2.0,2.0,1774,0,1034,0,0,2,5,3,0,0
22500000.0,14000.0,1611.0,3,3.0,2.0,0,1,1,0,5.0,19.0,1775,0,1677,0,0,1,0,1,0,1
33000000.0,17232.0,1653.3333333333333,3,3.0,2.0,1,0,1,0,8.0,18.0,1776,0,1677,0,2,2,0,1,1,2
13000000.0,10879.0,1195.0,2,2.0,1.0,1,0,1,0,4.0,4.0,1777,0,2077,0,2,1,5,1,0,0
7800000.0,8814.0,885.0,2,2.0,2.0,1,0,1,0,12.0,18.0,1778,0,373,0,2,2,0,1,0,2
23000000.0,14198.0,1620.0,3,3.0,2.0,0,0,0,0,19.0,19.0,1779,0,2591,0,0,2,5,1,7,0
24500000.0,15409.0,1590.0,3,3.0,2.0,1,0,1,0,17.0,21.0,1780,0,2572,0,2,2,4,1,1,0
26000000.0,13000.0,2133.3333333333335,3,3.0,3.0,2,0,2,0,15.0,17.0,1781,0,95,0,0,2,0,1,1,0
9000000.0,13453.0,602.6666666666666,1,1.0,1.0,1,0,1,0,8.0,31.0,1782,0,2466,0,2,2,4,1,7,1
66000000.0,22000.0,3200.0,3,3.0,3.0,2,0,2,0,3.0,4.0,1783,0,762,0,0,2,4,1,7,0
30400000.0,11692.0,2600.0,4,4.0,4.0,2,0,2,0,4.0,10.0,1784,0,508,4,0,1,0,1,0,2
14500000.0,11694.0,1320.0,3,2.0,1.0,1,0,1,0,27.0,27.0,1785,0,756,0,2,1,0,1,1,0
18500000.0,13338.0,1257.3333333333333,3,3.0,3.0,1,0,1,0,10.0,33.0,1786,0,2583,0,2,2,0,1,2,2
14000000.0,9333.0,1500.0,3,3.0,2.0,1,0,1,0,2.0,14.0,1787,0,716,0,2,2,0,1,1,1
24500000.0,12888.0,1901.0,3,3.0,1.0,0,0,0,0,10.0,22.0,1788,0,1165,0,0,2,7,1,0,2
15900000.0,11819.0,1350.6666666666667,2,2.0,2.0,1,0,1,0,1.0,24.0,1789,0,831,0,0,2,6,1,0,1
39500000.0,19819.0,1785.3333333333333,3,3.0,1.0,1,0,1,0,17.0,24.0,1790,0,2273,0,2,2,2,1,1,0
31000000.0,12321.0,2516.0,3,3.0,2.0,1,0,1,0,6.0,7.0,1791,0,2572,0,2,2,0,1,0,0
12000000.0,12220.0,982.0,2,2.0,1.0,1,0,1,0,10.0,28.0,1792,0,2572,0,2,2,0,1,0,2
21000000.0,12995.0,2020.0,3,3.0,10.0,1,0,1,0,34.0,34.0,1793,0,454,0,2,2,0,1,0,0
11200000.000000002,10424.0,1005.3333333333334,2,2.0,1.0,1,0,1,0,2.0,4.0,1794,0,1142,0,0,2,5,1,7,2
18900000.0,9818.0,1554.6666666666667,3,3.0,3.0,1,0,1,0,9.0,22.0,1795,0,1159,0,0,2,3,1,0,2
9740000.0,7348.0,1324.0,3,2.0,2.0,1,0,1,0,2.0,5.0,1796,0,788,0,0,2,5,1,7,2
30000000.0,8969.0,4000.0,4,4.0,4.0,2,0,2,0,4.0,10.0,1797,0,2589,4,0,2,0,1,0,2
101500000.0,26887.0,3775.0,3,4.0,3.0,1,0,1,0,12.0,13.0,1798,0,876,0,0,2,4,1,0,0
14000000.0,5234.0,2624.0,3,3.0,4.0,2,0,2,0,4.0,10.0,1799,0,373,4,0,1,1,1,0,2
42200000.0,21753.0,1940.0,3,3.0,2.0,2,0,2,0,-1.0,7.0,1800,0,1137,0,0,2,3,1,0,1
28300000.0,13750.0,1814.6666666666667,3,3.0,2.0,2,0,2,0,2.0,30.0,1801,0,541,0,0,2,0,1,1,1
100000000.0,11754.0,4000.0,4,4.0,2.0,0,0,0,0,4.0,10.0,1802,0,1861,4,2,1,4,1,0,2
140000000.0,19444.0,9600.0,5,5.0,3.0,5,0,5,0,4.0,10.0,1803,0,2110,4,2,1,5,1,0,2
9600000.0,8872.0,1073.3333333333333,3,2.0,1.0,1,0,1,2,4.0,12.0,1804,0,1092,0,0,2,0,1,0,2
15200000.0,10500.0,1450.0,3,3.0,2.0,3,0,3,0,-1.0,20.0,1805,0,2506,0,0,2,3,1,3,1
23500000.0,12169.0,1937.0,3,3.0,2.0,1,0,1,1,17.0,20.0,1806,0,2449,0,0,1,4,1,0,0
16000000.0,26667.0,600.0,3,2.0,2.0,1,0,1,0,4.0,10.0,1807,0,909,3,0,1,1,1,0,2
14800000.0,9950.0,1600.0,3,3.0,4.0,1,0,1,1,2.0,4.0,1808,0,2588,0,0,2,5,1,3,2
22000000.0,12135.0,1813.0,3,3.0,3.0,0,0,0,0,3.0,10.0,1809,0,1176,0,2,2,0,1,0,1
17000000.0,12400.0,1371.0,3,2.0,3.0,0,0,0,0,9.0,12.0,1810,0,2355,0,2,1,8,1,2,0
12800000.0,6899.0,1865.0,3,3.0,4.0,1,0,1,0,1.0,4.0,1811,0,2466,0,0,2,4,1,0,1
70000000.0,20000.0,3500.0,3,3.0,3.0,0,0,0,0,4.0,10.0,1812,0,2572,4,2,2,8,1,0,2
13500000.0,9441.0,1430.0,2,2.0,2.0,1,0,1,0,1.0,14.0,1813,0,1728,0,2,2,0,1,0,1
35800000.0,13985.0,2198.6666666666665,4,4.0,1.0,2,0,2,0,10.0,32.0,1814,0,2077,0,0,2,0,1,0,2
24500000.0,8596.0,2533.3333333333335,4,4.0,2.0,1,0,1,0,4.0,10.0,1815,0,1526,4,0,2,3,1,0,2
34500000.0,17054.0,1788.0,3,4.0,1.0,1,0,1,0,11.0,12.0,1816,0,109,0,2,1,0,1,1,0
110000000.0,22680.0,4850.0,4,6.0,2.0,3,0,3,0,4.0,10.0,1817,0,876,4,2,1,2,1,0,2
