city,price,sqft_price,posted_by,bhk,property_type,location,transaction,furnishing,bathroom,balcony,facing,overlooking,ownership,super_area_sqft,ready_to_move,covered_parking,open_parking,facility_score,floor_number,total_floors,has_overlooking,floor_ratio,log_price,floor_category,total_parking,has_parking,price_in_lakhs,area_per_bhk,lat,lon,price_segment,price_segment_by_city
mumbai,25500000.0,31875.0,agent: gurukrupa properties & investments,2,apartment,zee sahyadri dn nagar,resale,unfurnished,2.0,2.0,north,insignificant,co-operative society,914.6666666666666,1,0,0,0,11.0,14.0,0,0.7857142857142857,17.05418904934434,high,0,0,255.0,457.3333333333333,19.075558173937676,72.9093065141643,Mid-range,Mid-range
mumbai,19000000.0,20000.0,agent: nirvana homes,3,apartment,gurukrupa marina enclave jankalyan nagar,new property,unfurnished,3.0,2.0,north - east,"garden/park, pool",freehold,1090.6666666666667,1,1,0,0,17.0,35.0,1,0.4857142857142857,16.759949589762293,mid,1,1,190.0,363.5555555555556,19.075558173937676,72.9093065141643,Mid-range,Affordable
mumbai,13500000.0,11538.0,agent: unorex realty,2,apartment,cllaro urban grandeur mira road east,new property,semi-furnished,2.0,1.0,east,"garden/park, main road",freehold,1026.6666666666667,0,0,1,0,11.0,29.0,1,0.3793103448275862,16.41820031748273,mid,1,1,135.0,513.3333333333334,19.075558173937676,72.9093065141643,Affordable,Budget
mumbai,33000000.0,27500.0,unknown,3,apartment,lodha enchante wadala,resale,unfurnished,2.0,4.0,west,"garden/park, pool, main road",leasehold,1448.0,1,0,0,0,24.0,43.0,1,0.5581395348837209,17.312018149733785,mid,0,0,330.0,482.6666666666667,19.0371186,72.8784729,Premium,Mid-range
mumbai,17200000.0,21500.0,unknown,2,apartment,dhariwal ashirwad avenue siddharth nagar goregaon west,resale,unfurnished,2.0,2.0,east,main road,freehold,808.0,1,1,0,0,10.0,23.0,1,0.43478260869565216,16.660419999923214,mid,1,1,172.0,404.0,19.075558173937676,72.9093065141643,Mid-range,Affordable
mumbai,8900000.0,21394.0,agent: ask realtors llp,1,apartment,tigon elite pestom sagar colony,new property,unfurnished,2.0,2.0,east,"garden/park, pool",freehold,554.6666666666666,0,1,0,0,7.0,15.0,1,0.4666666666666667,16.001561947061912,mid,1,1,89.0,554.6666666666666,19.075558173937676,72.9093065141643,Budget,Budget
mumbai,87500000.0,48611.0,agent: chaitanya  nagar,3,apartment,santacruz west,resale,semi-furnished,3.0,2.0,east,"garden/park, main road",co-operative society,1620.0,1,0,0,0,5.0,13.0,1,0.38461538461538464,18.287149362756413,mid,0,0,875.0,540.0,19.0844004,72.8372899,Luxury,Luxury
mumbai,62000000.0,65000.0,agent: kasaa space realty,3,apartment,khar west,new property,unfurnished,3.0,2.0,east,insignificant,freehold,1273.3333333333333,1,2,0,0,11.0,13.0,0,0.8461538461538461,17.9426449591384,high,2,1,620.0,424.4444444444444,19.0612409,72.8245069,Luxury,Premium
mumbai,26000000.0,27719.0,agent: sarvam realty,3,apartment,34 park estate yashwant nagar goregaon west,resale,unfurnished,3.0,2.0,east,"garden/park, pool",co-operative society,1050.6666666666667,1,2,0,0,31.0,36.0,1,0.8611111111111112,17.073607134447293,high,2,1,260.0,350.22222222222223,19.075558173937676,72.9093065141643,Mid-range,Mid-range
mumbai,17300000.0,26100.0,agent: drushti realtors pvt ltd,2,apartment,drushti sapphire pant nagar,new property,unfurnished,2.0,2.0,east,insignificant,freehold,665.0,1,0,0,0,1.0,17.0,0,0.058823529411764705,16.666217117271472,low,0,0,173.0,332.5,19.075558173937676,72.9093065141643,Mid-range,Affordable
mumbai,11500000.0,22402.5974025974,agent: garry carvalho,2,apartment,vraj meridian nikunj chsl  andheri,new property,unfurnished,2.0,1.0,west,"garden/park, pool, main road",freehold,513.3333333333334,0,144,0,0,10.0,20.0,1,0.5,16.257857680289998,mid,144,1,115.0,256.6666666666667,19.075558173937676,72.9093065141643,Affordable,Budget
mumbai,18500000.0,28462.0,agent: sunny reality,2,apartment,new look apartment chs dadar east,new property,semi-furnished,2.0,2.0,east,main road,freehold,700.0,1,0,1,0,3.0,7.0,1,0.42857142857142855,16.733281344102608,mid,1,1,185.0,350.0,19.075558173937676,72.9093065141643,Mid-range,Affordable
mumbai,18500000.0,19577.0,agent: kenia estate,2,apartment,anubhuti sadan goregaon east,resale,unfurnished,2.0,2.0,east,main road,freehold,833.3333333333334,1,1,0,0,3.0,10.0,1,0.3,16.733281344102608,low,1,1,185.0,416.6666666666667,19.075558173937676,72.9093065141643,Mid-range,Affordable
mumbai,62500000.0,41667.0,agent: city realtors,3,apartment,jade crest wadala,resale,unfurnished,3.0,1.0,east,garden/park,co-operative society,1517.3333333333333,1,0,0,1,18.0,19.0,1,0.9473684210526315,17.95067713070663,high,0,0,625.0,505.77777777777777,19.075558173937676,72.9093065141643,Luxury,Premium
mumbai,11000000.0,16923.0,agent: straight forward estate consultant,1,apartment,dahisar west,resale,furnished,1.0,2.0,east,main road,freehold,560.0,1,0,0,0,4.0,7.0,1,0.5714285714285714,16.213405921671733,mid,0,0,110.0,560.0,19.248875,72.852959,Affordable,Budget
mumbai,8500000.0,10759.0,agent: property hub,1,apartment,jp north barcelona mira road east,resale,furnished,2.0,3.0,east,main road,freehold,686.6666666666666,1,0,0,0,23.0,24.0,1,0.9583333333333334,15.955576839107596,high,0,0,85.0,686.6666666666666,19.075558173937676,72.9093065141643,Budget,Budget
mumbai,25200000.0,39375.0,agent: viaan real estate,2,apartment,lodha gardenia wadala,resale,unfurnished,2.0,2.0,east,"garden/park, pool",leasehold,853.3333333333334,1,1,0,0,19.0,43.0,1,0.4418604651162791,17.04235459216419,mid,1,1,252.0,426.6666666666667,19.0390408,72.8793317,Mid-range,Mid-range
mumbai,10500000.0,22629.0,unknown,2,apartment,puneet shivalaya vikhroli,resale,unfurnished,2.0,2.0,east,insignificant,freehold,618.6666666666666,1,0,0,0,10.0,23.0,0,0.43478260869565216,16.166885910365842,mid,0,0,105.0,309.3333333333333,19.075558173937676,72.9093065141643,Affordable,Budget
mumbai,39500000.0,35909.0,agent: urban roof,2,apartment,dotom nivan ram krishna nagar,resale,unfurnished,2.0,2.0,east,insignificant,leasehold,1073.3333333333333,1,1,0,0,7.0,15.0,0,0.4666666666666667,17.491811255187805,mid,1,1,395.0,536.6666666666666,19.075558173937676,72.9093065141643,Premium,Mid-range
mumbai,9000000.0,16265.060240963854,owner: ninad joshi,1,apartment,gavanpada mulund east,resale,unfurnished,2.0,2.0,east,insignificant,freehold,553.3333333333334,1,0,0,0,9.0,10.0,0,0.9,16.012735246411598,high,0,0,90.0,553.3333333333334,19.1720445,72.9662518,Budget,Budget
mumbai,56400000.0,43385.0,unknown,3,apartment,prabhadevi,new property,semi-furnished,3.0,3.0,south - east,"pool, garden/park, main road",freehold,1600.0,0,0,0,0,18.0,38.0,1,0.47368421052631576,17.847979734198784,mid,0,0,564.0,533.3333333333334,19.0148811,72.8279556,Luxury,Premium
mumbai,400000000.0,53333.0,agent: future enterprises,5,apartment,lodha world one worli,resale,semi-furnished,7.0,4.0,east,"garden/park, pool, main road",freehold,6666.666666666667,1,5,0,0,39.0,74.0,1,0.527027027027027,19.806975107572256,mid,5,1,4000.0,1333.3333333333335,19.075558173937676,72.9093065141643,Luxury,Luxury
mumbai,12000000.0,19200.0,owner: suryakant n chiplunkar,1,apartment,mahakali dham chsl bhoir nagar,resale,furnished,1.0,2.0,east,insignificant,freehold,793.3333333333334,1,0,0,0,1.0,7.0,0,0.14285714285714285,16.300417291085605,low,0,0,120.0,793.3333333333334,19.075558173937676,72.9093065141643,Affordable,Budget
mumbai,183000000.0,44353.0,agent: 18 realtors,5,apartment,lodha adrina worli,resale,semi-furnished,6.0,2.0,north,garden/park,freehold,3037.3333333333335,1,3,0,0,55.0,67.0,1,0.8208955223880597,19.024996716270177,high,3,1,1830.0,607.4666666666667,19.075558173937676,72.9093065141643,Luxury,Luxury
mumbai,67500000.0,40500.0,agent: anah nathani,3,apartment,santacruz west,resale,semi-furnished,3.0,3.0,east,pool,freehold,1666.6666666666667,1,2,0,0,6.0,12.0,1,0.5,18.02763817065757,mid,2,1,675.0,555.5555555555555,19.0844004,72.8372899,Luxury,Premium
mumbai,22799999.999999996,19870.0,agent: shah consultancy,2,apartment,adityavarden apartment chandivali,resale,unfurnished,2.0,1.0,east,garden/park,freehold,1066.6666666666667,1,0,0,0,9.0,10.0,1,0.9,16.942271137784317,high,0,0,227.99999999999997,533.3333333333334,19.075558173937676,72.9093065141643,Mid-range,Affordable
mumbai,15500000.0,29245.0,owner: mohammed sameer momin,1,apartment,project bhakti park wadala east,resale,semi-furnished,1.0,2.0,north,garden/park,freehold,530.0,0,0,0,0,7.0,7.0,1,1.0,16.5563506464056,high,0,0,155.0,530.0,19.075558173937676,72.9093065141643,Affordable,Affordable
mumbai,54000000.0,51429.0,agent: satyajit bait,3,apartment,kesar equinox dadar,new property,unfurnished,3.0,2.0,east,main road,freehold,1400.0,1,0,0,0,6.0,26.0,1,0.23076923076923078,17.804494623047066,low,0,0,540.0,466.6666666666667,19.075558173937676,72.9093065141643,Luxury,Premium
mumbai,90000000.0,45000.0,unknown,4,apartment,adani ten bkc  bandra kurla complex,resale,semi-furnished,6.0,2.0,east,"pool, garden/park, main road",freehold,2213.3333333333335,1,0,0,0,4.0,29.0,1,0.13793103448275862,18.31532023940565,low,0,0,900.0,553.3333333333334,19.075558173937676,72.9093065141643,Luxury,Luxury
mumbai,75000000.0,62500.0,agent: sayla estate agency,2,apartment,juhu,resale,semi-furnished,2.0,2.0,east,main road,freehold,1333.3333333333333,1,0,2,0,3.0,6.0,1,0.5,18.132998684833918,mid,2,1,750.0,666.6666666666666,19.1070215,72.8275275,Luxury,Premium
mumbai,118000000.0,59000.0,agent: classic properties,3,apartment,jvpd scheme,resale,semi-furnished,4.0,3.0,east,garden/park,freehold,2400.0,1,0,0,0,7.0,16.0,1,0.4375,18.586195190904515,mid,0,0,1180.0,800.0,19.1111705,72.8304076,Luxury,Luxury
mumbai,60000000.0,30000.0,agent: iskcon realtors,4,apartment,indradarshan ii andheri west,resale,semi-furnished,4.0,2.0,north,"garden/park, pool",freehold,2000.0,1,2,0,0,14.0,15.0,1,0.9333333333333333,17.909855136853043,high,2,1,600.0,500.0,19.075558173937676,72.9093065141643,Luxury,Premium
mumbai,18600000.0,25363.636363636364,agent: raju  achpilia,2,apartment,ajmera yogi nagar boriwali west yogi nagar,resale,furnished,2.0,2.0,east,insignificant,co-operative society,733.3333333333334,1,0,2,3,4.0,7.0,0,0.5714285714285714,16.73867219244687,mid,2,1,186.0,366.6666666666667,19.075558173937676,72.9093065141643,Mid-range,Affordable
mumbai,46000000.0,31724.0,agent: shivam estate agency,3,apartment,kabra metro one andheri west,resale,furnished,3.0,2.0,north,garden/park,freehold,1450.0,1,1,0,0,6.0,18.0,1,0.3333333333333333,17.6441519761925,mid,1,1,460.0,483.3333333333333,19.1301935,72.8227685,Premium,Mid-range
mumbai,42500000.0,34000.0,unknown,2,apartment,hiranandani atlantis hiranandani gardens,resale,furnished,2.0,2.0,north - east,"garden/park, pool",co-operative society,1533.3333333333333,1,2,0,0,12.0,22.0,1,0.5454545454545454,17.565014657424058,mid,2,1,425.0,766.6666666666666,19.075558173937676,72.9093065141643,Premium,Mid-range
mumbai,35000000.0,38889.0,agent: parshva properties,2,apartment,kesar ashish kandivali west,resale,unfurnished,2.0,2.0,west,main road,co-operative society,1153.3333333333333,1,0,0,0,17.0,24.0,1,0.7083333333333334,17.370858648025116,high,0,0,350.0,576.6666666666666,19.075558173937676,72.9093065141643,Premium,Mid-range
mumbai,21500000.0,40000.0,owner: vijaya,2,apartment,shikara heights sion,resale,unfurnished,2.0,2.0,east,"garden/park, pool, main road",freehold,666.6666666666666,1,0,0,1,12.0,22.0,1,0.5454545454545454,16.88356353960952,mid,0,0,215.0,333.3333333333333,19.075558173937676,72.9093065141643,Mid-range,Affordable
mumbai,16500000.0,32353.0,owner: sha ron,2,apartment,chandak 34 park estate goregaon west,new property,unfurnished,2.0,2.0,east,insignificant,freehold,657.3333333333334,1,0,0,0,19.0,34.0,0,0.5588235294117647,16.61887099947687,mid,0,0,165.0,328.6666666666667,19.075558173937676,72.9093065141643,Affordable,Affordable
mumbai,14200000.0,23667.0,owner: vishwanath varavdekar,1,apartment,madhuban  goregaon east,resale,unfurnished,2.0,1.0,east,main road,freehold,646.6666666666666,1,0,0,2,18.0,23.0,1,0.782608695652174,16.468752592994022,high,0,0,142.0,646.6666666666666,19.075558173937676,72.9093065141643,Affordable,Affordable
mumbai,16000000.0,16000.0,owner: sachin r,2,apartment,om sai chembur nandadeep chs chembur,resale,semi-furnished,2.0,2.0,west,main road,freehold,866.6666666666666,1,0,0,0,4.0,16.0,1,0.25,16.588099342704055,low,0,0,160.0,433.3333333333333,19.075558173937676,72.9093065141643,Affordable,Affordable
mumbai,32000000.0,32620.0,agent: faizaan khan,2,apartment,kalpataru radiance goregaon west,resale,unfurnished,2.0,2.0,east,"garden/park, pool",freehold,1174.6666666666667,1,0,0,0,4.0,10.0,1,0.4,17.281246492014,mid,0,0,320.0,587.3333333333334,19.1570578,72.8411564,Premium,Mid-range
mumbai,77500000.0,55357.0,agent: rohan nair,3,apartment,arkade aura santacruz west,resale,unfurnished,4.0,2.0,north,garden/park,co-operative society,1573.3333333333333,1,0,0,0,3.0,9.0,1,0.3333333333333333,18.1657885072268,mid,0,0,775.0,524.4444444444445,19.075558173937676,72.9093065141643,Luxury,Premium
mumbai,11000000.0,21154.0,agent: sandeep,1,apartment,chembur,resale,unfurnished,2.0,2.0,north,insignificant,freehold,626.6666666666666,1,1,0,0,16.0,16.0,0,1.0,16.213405921671733,high,1,1,110.0,626.6666666666666,19.054818,72.8979713,Affordable,Budget
mumbai,8000000.0,13333.0,agent: milestone,1,apartment,lodha casa essenza dahisar east,resale,semi-furnished,1.0,2.0,east,"garden/park, main road",co-operative society,564.0,1,1,0,0,3.0,16.0,1,0.1875,15.894952224644102,low,1,1,80.0,564.0,19.075558173937676,72.9093065141643,Budget,Budget
mumbai,25000000.0,22727.0,agent: star properties,3,apartment,sheetal airwings santacruz east,resale,furnished,3.0,2.0,east,main road,freehold,1200.0,1,0,0,0,3.0,10.0,1,0.3,17.034386422832473,low,0,0,250.0,400.0,19.075558173937676,72.9093065141643,Mid-range,Mid-range
mumbai,23000000.0,22461.0,agent: d s estate agency,2,apartment,atul blue meadows andheri east,resale,furnished,2.0,3.0,north - east,garden/park,freehold,1040.0,1,1,0,0,8.0,12.0,1,0.6666666666666666,16.951004817371683,mid,1,1,230.0,520.0,19.075558173937676,72.9093065141643,Mid-range,Affordable
mumbai,17500000.0,23333.0,agent: chetan,2,apartment,pranav flora enclave chinchpada,resale,unfurnished,2.0,2.0,east,"garden/park, main road",freehold,906.6666666666666,1,3,0,2,16.0,22.0,1,0.7272727272727273,16.677711496036597,high,3,1,175.0,453.3333333333333,19.075558173937676,72.9093065141643,Mid-range,Affordable
mumbai,34000000.0,28333.0,agent: dharti estate consultant,3,apartment,raajyam amity apartments vakola,new property,unfurnished,3.0,2.0,east,main road,freehold,1540.0,1,1,0,0,7.0,14.0,1,0.5,17.341871111992198,mid,1,1,340.0,513.3333333333334,19.075558173937676,72.9093065141643,Premium,Mid-range
mumbai,152500000.0,43571.0,agent: lan marc realty,6,apartment,mayfair gnyanadeep santacruz west,new property,semi-furnished,5.0,2.0,east,"pool, garden/park",co-operative society,3333.3333333333335,1,0,0,0,9.0,18.0,1,0.5,18.84267516056912,mid,0,0,1525.0,555.5555555555555,19.075558173937676,72.9093065141643,Luxury,Luxury
mumbai,17500000.0,14768.0,agent: keep grow property,3,apartment,srishti namaah srishti complex,resale,unfurnished,3.0,3.0,east,garden/park,co-operative society,1170.6666666666667,1,0,0,0,3.0,33.0,1,0.09090909090909091,16.677711496036597,low,0,0,175.0,390.22222222222223,19.075558173937676,72.9093065141643,Mid-range,Affordable
mumbai,2140000.0,3324.0,agent: fordone,1,apartment,shapoorji pallonji  dreams asha nagar mulund west,new property,furnished,2.0,1.0,east,insignificant,freehold,536.0,1,0,0,0,2.0,4.0,0,0.5,14.576316854287645,mid,0,0,21.4,536.0,19.075558173937676,72.9093065141643,Budget,Budget
mumbai,34000000.0,28333.0,agent: isha real estate consultants,3,apartment,runwal sanctuary mulund west,resale,unfurnished,3.0,1.0,south - east,"garden/park, main road",freehold,1440.0,1,0,0,0,20.0,38.0,1,0.5263157894736842,17.341871111992198,mid,0,0,340.0,480.0,19.075558173937676,72.9093065141643,Premium,Mid-range
mumbai,63000000.0,42000.0,agent: sanjay rege consultant,3,apartment,lodha grandeur prabhadevi,resale,semi-furnished,3.0,1.0,east,garden/park,freehold,1466.6666666666667,1,2,0,4,27.0,28.0,1,0.9642857142857143,17.958645300228824,high,2,1,630.0,488.8888888888889,19.075558173937676,72.9093065141643,Luxury,Premium
mumbai,25500000.0,24286.0,agent: karan estate agency,2,apartment,evershine green anand nagar andheri west,resale,semi-furnished,2.0,2.0,east,garden/park,freehold,853.3333333333334,1,0,1,0,1.0,14.0,1,0.07142857142857142,17.05418904934434,low,1,1,255.0,426.6666666666667,19.075558173937676,72.9093065141643,Mid-range,Mid-range
mumbai,22500000.0,23196.0,agent: vishal property consultant,2,apartment,l&t emerald isle powai,resale,semi-furnished,2.0,2.0,east,garden/park,co-operative society,813.3333333333334,1,1,0,2,9.0,18.0,1,0.5,16.929025911619092,mid,1,1,225.0,406.6666666666667,19.075558173937676,72.9093065141643,Mid-range,Affordable
mumbai,119900000.0,72667.0,unknown,4,apartment,trump tower worli,resale,unfurnished,5.0,2.0,west,"garden/park, pool, main road",freehold,2061.3333333333335,1,3,0,0,60.0,78.0,1,0.7692307692307693,18.602168628338028,high,3,1,1199.0,515.3333333333334,19.0051297,72.8285922,Luxury,Luxury
mumbai,265000000.0,69737.0,agent: silver key marketing services llp,4,apartment,k raheja vivarea mahalakshmi,resale,semi-furnished,4.0,1.0,east,main road,freehold,4000.0,1,3,0,0,4.0,10.0,1,0.4,19.39524038772408,mid,3,1,2650.0,1000.0,19.075558173937676,72.9093065141643,Luxury,Luxury
mumbai,50000000.0,25597.26962457338,agent: silvernest rema,4,apartment,insignia bandra east,resale,semi-furnished,3.0,1.0,east,insignificant,freehold,1953.3333333333333,1,0,0,0,8.0,13.0,0,0.6153846153846154,17.72753358339242,mid,0,0,500.0,488.3333333333333,19.075558173937676,72.9093065141643,Premium,Premium
mumbai,31000000.0,32632.0,agent: krishna estate agency,2,apartment,sugee atharva tulsi pipe road,resale,semi-furnished,2.0,2.0,east,garden/park,freehold,786.6666666666666,1,0,1,0,11.0,22.0,1,0.5,17.249497794707484,mid,1,1,310.0,393.3333333333333,19.075558173937676,72.9093065141643,Premium,Mid-range
mumbai,45000000.0,24635.036496350363,agent: godfrey gracias,3,apartment,radius imperial heights goregaon west,resale,semi-furnished,3.0,1.0,east,"pool, garden/park",co-operative society,1826.6666666666667,1,0,0,0,36.0,44.0,1,0.8181818181818182,17.622173069956816,high,0,0,450.0,608.8888888888889,19.075558173937676,72.9093065141643,Premium,Mid-range
mumbai,33000000.0,36667.0,agent: shiva realty,2,apartment,vile parle west,new property,unfurnished,2.0,2.0,east,main road,co-operative society,981.3333333333334,1,0,0,0,4.0,9.0,1,0.4444444444444444,17.312018149733785,mid,0,0,330.0,490.6666666666667,19.103908,72.840301,Premium,Mid-range
mumbai,48500000.0,48500.0,agent: manoj yadav,2,house,mittal park juhu scheme,resale,furnished,2.0,1.0,south -west,main road,freehold,1000.0,1,0,7,0,4.0,10.0,1,0.4,17.697074376526267,mid,7,1,485.0,500.0,19.075558173937676,72.9093065141643,Premium,Premium
mumbai,7030000.0,12112.0,agent: india housing,1,apartment,jp north alexa vinay nagar,resale,unfurnished,2.0,3.0,north - east,"garden/park, main road",freehold,626.6666666666666,1,1,0,0,16.0,35.0,1,0.45714285714285713,15.765697406034349,mid,1,1,70.3,626.6666666666666,19.075558173937676,72.9093065141643,Budget,Budget
mumbai,475000000.0,81897.0,agent: shashank realties,4,apartment,walkeshwar,resale,unfurnished,5.0,3.0,east,pool,freehold,5066.666666666667,1,3,0,0,17.0,18.0,1,0.9444444444444444,19.97882536410418,high,3,1,4750.0,1266.6666666666667,18.9524203,72.8038935,Luxury,Luxury
mumbai,99900000.0,44400.0,unknown,3,apartment,adani ten bkc  bandra kurla complex,resale,furnished,5.0,2.0,east,main road,freehold,2250.0,1,0,0,0,23.0,28.0,1,0.8214285714285714,18.41968025362879,high,0,0,999.0,750.0,19.075558173937676,72.9093065141643,Luxury,Luxury
mumbai,50000000.0,38314.0,owner: sudarshan srinivasan,3,house,new mandala,resale,unfurnished,3.0,2.0,south -west,garden/park,freehold,1305.0,1,1,0,0,4.0,10.0,1,0.4,17.72753358339242,mid,1,1,500.0,435.0,19.0381518,72.9332541,Premium,Premium
mumbai,16500000.0,15714.0,agent: santosh,2,apartment,new mhada colony chandivali,resale,unfurnished,2.0,2.0,east,main road,co-operative society,918.6666666666666,1,0,0,0,1.0,18.0,1,0.05555555555555555,16.61887099947687,low,0,0,165.0,459.3333333333333,19.1232452,72.8952094,Affordable,Affordable
mumbai,70000000.0,28938.0,agent: sharad pandey,4,apartment,kanakia levels malad east,resale,semi-furnished,4.0,1.0,east,main road,power of attorney,2066.6666666666665,1,0,1,0,32.0,40.0,1,0.8,18.064005814299346,high,1,1,700.0,516.6666666666666,19.1831782,72.8546978,Luxury,Premium
mumbai,16700000.0,20169.082125603865,agent: homelane property,2,apartment,saffron peace ic colony,new property,unfurnished,2.0,2.0,north,main road,freehold,828.0,1,1,0,0,6.0,10.0,1,0.6,16.630919337267223,mid,1,1,167.0,414.0,19.075558173937676,72.9093065141643,Mid-range,Affordable
mumbai,57000000.0,31667.0,agent: jai ambe consultants,4,apartment,gokuldham colony goregaon east,resale,semi-furnished,4.0,4.0,east,"garden/park, pool, main road",co-operative society,2226.6666666666665,1,0,0,0,22.0,50.0,1,0.44,17.858561843342684,mid,0,0,570.0,556.6666666666666,19.075558173937676,72.9093065141643,Luxury,Premium
mumbai,27500000.0,17188.0,agent: r k.properties,3,apartment,aap tirumala habitats mulund west,resale,semi-furnished,3.0,1.0,east,garden/park,co-operative society,1306.6666666666667,1,1,0,4,4.0,10.0,1,0.4,17.129696599000436,mid,1,1,275.0,435.5555555555556,19.075558173937676,72.9093065141643,Mid-range,Mid-range
mumbai,9500000.0,7692.0,owner: nitin odapalliwar,3,apartment,shapoorji pallonji joyville virar virar,resale,furnished,2.0,3.0,west,"garden/park, pool, main road",freehold,1066.6666666666667,1,0,0,0,22.0,22.0,1,1.0,16.066802461833923,high,0,0,95.0,355.5555555555556,19.075558173937676,72.9093065141643,Budget,Budget
mumbai,8900000.0,19866.0,owner: sandeep yadav,1,apartment,ekta nagar kandivali west,resale,unfurnished,2.0,2.0,north - west,"garden/park, main road",freehold,597.3333333333334,0,0,0,1,25.0,46.0,1,0.5434782608695652,16.001561947061912,mid,0,0,89.0,597.3333333333334,19.2124326,72.8380298,Budget,Budget
mumbai,11500000.0,17783.505154639177,owner: karan shah,1,apartment,rajendra prakash apartment mulund west,resale,unfurnished,1.0,1.0,east,insignificant,freehold,646.6666666666666,1,0,0,0,6.0,6.0,0,1.0,16.257857680289998,high,0,0,115.0,646.6666666666666,19.075558173937676,72.9093065141643,Affordable,Budget
mumbai,9500000.0,19000.0,owner: shubham,1,apartment,tagore nagar,resale,unfurnished,2.0,2.0,east,"garden/park, main road",co-operative society,589.3333333333334,1,0,0,0,19.0,23.0,1,0.8260869565217391,16.066802461833923,high,0,0,95.0,589.3333333333334,19.1196145,72.9343142,Budget,Budget
mumbai,69000000.0,31435.0,unknown,3,apartment,yashodham,resale,semi-furnished,3.0,2.0,east,insignificant,co-operative society,1822.6666666666667,1,2,0,0,9.0,51.0,0,0.17647058823529413,18.049617077054286,low,2,1,690.0,607.5555555555555,19.1723644,72.8550274,Luxury,Premium
mumbai,37500000.0,35714.0,agent: the indian properties,2,apartment,matunga,resale,semi-furnished,2.0,1.0,east,garden/park,freehold,1000.0,1,1,0,0,4.0,10.0,1,0.4,17.439851517607305,mid,1,1,375.0,500.0,19.0274356,72.8501467,Premium,Mid-range
mumbai,32000000.0,32000.0,unknown,2,apartment,chembur,resale,unfurnished,2.0,2.0,north - east,"garden/park, pool, main road",co-operative society,980.0,1,1,0,0,4.0,10.0,1,0.4,17.281246492014,mid,1,1,320.0,490.0,19.054818,72.8979713,Premium,Mid-range
mumbai,51000000.0,52577.0,agent: seven p s consultancy,3,apartment,godrej the trees pirojshanagar,resale,furnished,2.0,2.0,west,garden/park,freehold,1293.3333333333333,1,2,0,0,9.0,13.0,1,0.6923076923076923,17.747336210296442,mid,2,1,510.0,431.1111111111111,19.075558173937676,72.9093065141643,Premium,Premium
mumbai,17000000.0,18579.0,unknown,2,apartment,srishti panch srishti powai,resale,unfurnished,2.0,2.0,east,garden/park,co-operative society,833.3333333333334,1,0,1,1,9.0,18.0,1,0.5,16.648723960844016,mid,1,1,170.0,416.6666666666667,19.075558173937676,72.9093065141643,Mid-range,Affordable
mumbai,28500000.0,27832.0,agent: tvastar real estate consultant,2,apartment,adarsh nagar jogeshwari west,resale,unfurnished,2.0,2.0,east,"garden/park, main road",co-operative society,880.0,1,0,0,0,33.0,36.0,1,0.9166666666666666,17.1654146803266,high,0,0,285.0,440.0,19.140617,72.8312817,Mid-range,Mid-range
mumbai,21000000.0,29167.0,agent: c p realty,2,apartment,bharucha baug,resale,unfurnished,1.0,2.0,east,insignificant,freehold,800.0,1,0,0,1,2.0,3.0,0,0.6666666666666666,16.860033043306743,mid,0,0,210.0,400.0,19.1153221,72.8441684,Mid-range,Affordable
mumbai,25200000.0,25979.0,agent: om siddhi properties,2,apartment,lake primrose powai,resale,unfurnished,2.0,1.0,east,garden/park,freehold,866.6666666666666,1,1,0,0,15.0,21.0,1,0.7142857142857143,17.04235459216419,high,1,1,252.0,433.3333333333333,19.122189,72.9146178,Mid-range,Mid-range
mumbai,29000000.0,39189.0,agent: shripad rege real estate consultant,2,apartment,vile parle east,resale,unfurnished,2.0,2.0,east,main road,co-operative society,890.6666666666666,1,1,0,0,3.0,6.0,1,0.5,17.182806422433504,mid,1,1,290.0,445.3333333333333,19.1031465,72.8467877,Mid-range,Mid-range
mumbai,36000000.0,32143.0,agent: jmd consultants,3,apartment,ghatkopar east,new property,unfurnished,3.0,2.0,west,main road,freehold,1450.6666666666667,1,0,0,1,8.0,16.0,1,0.5,17.399029524198163,mid,0,0,360.0,483.5555555555556,19.0833438,72.9123246,Premium,Mid-range
mumbai,60000000.0,45181.0,agent: hina properties,3,apartment,santacruz west,resale,unfurnished,3.0,2.0,north - west,insignificant,freehold,1493.3333333333333,1,1,0,0,5.0,6.0,0,0.8333333333333334,17.909855136853043,high,1,1,600.0,497.77777777777777,19.0844004,72.8372899,Luxury,Premium
mumbai,28000000.0,21705.0,agent: som realtors,2,apartment,jp decks goregaon,resale,furnished,2.0,2.0,south - east,pool,co-operative society,1117.3333333333333,1,1,0,1,21.0,39.0,1,0.5384615384615384,17.147715103853763,mid,1,1,280.0,558.6666666666666,19.075558173937676,72.9093065141643,Mid-range,Mid-range
mumbai,80500000.0,43514.0,unknown,3,apartment,oberoi esquire goregaon east,resale,semi-furnished,4.0,1.0,east,"garden/park, pool, main road",freehold,1822.6666666666667,1,3,0,0,21.0,59.0,1,0.3559322033898305,18.203767754811153,mid,3,1,805.0,607.5555555555555,19.1699546,72.8635127,Luxury,Premium
